"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 19, 2017","13.5100","13.4400","13.9600","13.0400","290.63K","0.52%"
"Aug 20, 2017","13.7600","13.5100","14.1800","13.2700","266.59K","1.85%"
"Aug 21, 2017","14.6600","13.7600","15.1200","13.7200","614.54K","6.54%"
"Aug 22, 2017","14.4100","14.6600","15.1100","13.3700","481.95K","-1.71%"
"Aug 23, 2017","15.2800","14.4100","16.6500","14.1900","1.43M","6.04%"
"Aug 24, 2017","15.1300","15.2800","15.9900","15.0400","405.48K","-0.98%"
"Aug 25, 2017","15.1500","15.1300","15.5800","14.9900","268.37K","0.13%"
"Aug 26, 2017","15.2800","15.1500","15.3300","14.8700","206.66K","0.86%"
"Aug 27, 2017","16.0100","15.2800","16.3500","15.1500","568.57K","4.78%"
"Aug 28, 2017","15.7400","16.0100","16.4100","15.5200","385.59K","-1.69%"
"Aug 29, 2017","15.9300","15.7400","16.1000","15.5600","297.89K","1.21%"
"Aug 30, 2017","15.9600","15.9300","16.0600","15.7300","264.51K","0.19%"
"Aug 31, 2017","16.7800","15.9600","16.9100","15.8900","534.02K","5.14%"
"Sep 01, 2017","22.4200","16.7800","22.8900","16.3100","2.84M","33.61%"
"Sep 02, 2017","19.8800","22.4200","24.2400","18.2500","2.49M","-11.33%"
"Sep 03, 2017","19.1800","19.8800","20.7900","18.3200","902.00K","-3.52%"
"Sep 04, 2017","16.4400","19.1800","19.2200","15.8700","1.47M","-14.29%"
"Sep 05, 2017","17.0800","16.4400","17.4400","15.3900","1.02M","3.89%"
"Sep 06, 2017","19.2600","17.0800","19.3900","17.0500","1.04M","12.76%"
"Sep 07, 2017","18.5100","19.2600","19.3200","17.9800","711.67K","-3.89%"
"Sep 08, 2017","16.7500","18.5100","18.7200","15.9100","1.03M","-9.51%"
"Sep 09, 2017","16.3200","16.7500","16.7500","15.3900","512.80K","-2.57%"
"Sep 10, 2017","15.2300","16.3200","16.3300","14.2700","702.56K","-6.68%"
"Sep 11, 2017","15.2200","15.2300","16.0100","14.8300","474.02K","-0.07%"
"Sep 12, 2017","15.0100","15.2200","16.1900","14.8300","566.00K","-1.38%"
"Sep 13, 2017","14.1100","15.0100","15.0400","13.5100","750.76K","-6.00%"
"Sep 14, 2017","10.1800","14.1100","14.4800","10.1800","1.73M","-27.85%"
"Sep 15, 2017","11.4000","10.1800","12.2600","8.4700","3.53M","11.98%"
"Sep 16, 2017","11.1900","11.4000","12.2900","10.7800","774.39K","-1.84%"
"Sep 17, 2017","11.0300","11.1900","11.4000","10.2600","374.29K","-1.43%"
"Sep 18, 2017","12.0600","11.0300","12.2000","11.0300","1.12M","9.34%"
"Sep 19, 2017","11.5400","12.0600","12.2500","11.2800","601.51K","-4.31%"
"Sep 20, 2017","11.2700","11.5400","11.7500","11.1500","485.39K","-2.34%"
"Sep 21, 2017","10.0400","11.2700","11.2900","10.0100","751.93K","-10.91%"
"Sep 22, 2017","10.1500","10.0400","10.6100","9.8000","498.88K","1.10%"
"Sep 23, 2017","10.5800","10.1500","10.8600","10.0300","500.95K","4.24%"
"Sep 24, 2017","10.4100","10.5800","10.7200","10.2600","335.29K","-1.61%"
"Sep 25, 2017","11.0000","10.4100","11.1400","10.3900","452.78K","5.67%"
"Sep 26, 2017","11.4900","11.0000","12.1900","10.8000","795.88K","4.45%"
"Sep 27, 2017","12.9600","11.4900","13.3000","11.4300","1.23M","12.79%"
"Sep 28, 2017","13.2400","12.9600","13.9500","12.6600","1.19M","2.16%"
"Sep 29, 2017","12.7000","13.2400","13.7400","12.1300","985.60K","-4.08%"
"Sep 30, 2017","13.2300","12.7000","13.5100","12.6600","434.24K","4.17%"
"Oct 01, 2017","12.9200","13.2300","13.2400","12.6200","321.77K","-2.34%"
"Oct 02, 2017","12.4300","12.9200","12.9800","12.4000","295.31K","-3.79%"
