"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 26, 2020","1.0012","1.0008","1.0015","1.0004","65.81M","0.03%"
"Aug 27, 2020","1.0009","1.0012","1.0018","1.0007","38.20M","-0.02%"
"Aug 28, 2020","1.0011","1.0014","1.0019","1.0009","27.17M","0.01%"
"Aug 29, 2020","1.0011","1.0011","1.0021","1.0009","16.50M","0.00%"
"Aug 30, 2020","1.0012","1.0011","1.0026","1.0009","22.01M","0.01%"
"Aug 31, 2020","1.0009","1.0012","1.0026","1.0007","30.45M","-0.03%"
"Sep 01, 2020","1.0009","1.0009","1.0022","1.0008","37.30M","0.00%"
"Sep 02, 2020","1.0011","1.0014","1.0022","1.0007","45.92M","0.02%"
"Sep 03, 2020","1.0019","1.0013","1.0023","1.0006","55.23M","0.08%"
"Sep 04, 2020","1.0019","1.0019","1.0024","1.0006","42.44M","0.00%"
"Sep 05, 2020","1.0019","1.0026","1.0030","1.0016","45.20M","0.00%"
"Sep 06, 2020","1.0013","1.0019","1.0030","1.0009","23.12M","-0.05%"
"Sep 07, 2020","1.0014","1.0013","1.0025","1.0010","32.73M","0.00%"
"Sep 08, 2020","1.0011","1.0014","1.0028","1.0007","37.68M","-0.03%"
"Sep 09, 2020","1.0009","1.0011","1.0022","1.0008","31.24M","-0.02%"
"Sep 10, 2020","1.0008","1.0009","1.0025","1.0007","40.75M","-0.01%"
"Sep 11, 2020","1.0010","1.0008","1.0017","1.0006","27.55M","0.03%"
"Sep 12, 2020","1.0010","1.0010","1.0016","1.0007","18.05M","0.00%"
"Sep 13, 2020","1.0003","1.0013","1.0020","1.0003","26.51M","-0.07%"
"Sep 14, 2020","1.0008","1.0004","1.0021","1.0004","33.26M","0.05%"
"Sep 15, 2020","1.0006","1.0008","1.0019","1.0003","31.91M","-0.02%"
"Sep 16, 2020","1.0013","1.0011","1.0021","1.0004","40.72M","0.07%"
"Sep 17, 2020","1.0011","1.0013","1.0023","1.0008","26.31M","-0.03%"
"Sep 18, 2020","1.0007","1.0018","1.0023","1.0005","34.35M","-0.04%"
"Sep 19, 2020","1.0012","1.0016","1.0020","1.0010","19.17M","0.06%"
"Sep 20, 2020","1.0010","1.0012","1.0023","1.0010","19.63M","-0.02%"
"Sep 21, 2020","1.0010","1.0015","1.0025","1.0006","44.46M","-0.01%"
"Sep 22, 2020","1.0009","1.0009","1.0022","1.0006","31.10M","0.00%"
"Sep 23, 2020","1.0006","1.0018","1.0021","1.0002","32.21M","-0.03%"
"Sep 24, 2020","1.0010","1.0005","1.0022","1.0005","30.44M","0.04%"
"Sep 25, 2020","1.0016","1.0016","1.0021","1.0008","36.03M","0.07%"
"Sep 26, 2020","1.0017","1.0016","1.0027","1.0015","20.60M","0.01%"
"Sep 27, 2020","1.0023","1.0019","1.0027","1.0012","21.97M","0.06%"
"Sep 28, 2020","1.0011","1.0023","1.0030","1.0009","35.13M","-0.12%"
"Sep 29, 2020","1.0010","1.0016","1.0020","1.0006","33.50M","-0.02%"
"Sep 30, 2020","1.0009","1.0016","1.0019","1.0004","26.14M","-0.01%"
"Oct 01, 2020","1.0010","1.0015","1.0021","1.0003","40.15M","0.01%"
"Oct 02, 2020","1.0012","1.0009","1.0022","1.0004","40.44M","0.02%"
"Oct 03, 2020","1.0013","1.0011","1.0021","1.0010","15.06M","0.01%"
"Oct 04, 2020","1.0015","1.0013","1.0023","1.0013","18.86M","0.02%"
"Oct 05, 2020","1.0011","1.0015","1.0022","1.0005","39.94M","-0.04%"
"Oct 06, 2020","1.0006","1.0011","1.0022","1.0005","40.31M","-0.05%"
"Oct 07, 2020","1.0008","1.0006","1.0015","1.0000","41.27M","0.03%"
"Oct 08, 2020","1.0015","1.0016","1.0019","1.0008","39.68M","0.06%"
"Oct 09, 2020","1.0014","1.0014","1.0021","1.0011","35.97M","0.00%"
"Oct 10, 2020","1.0011","1.0014","1.0022","1.0009","25.66M","-0.03%"
"Oct 11, 2020","1.0010","1.0011","1.0017","1.0005","21.49M","-0.01%"
"Oct 12, 2020","1.0015","1.0012","1.0016","1.0007","35.50M","0.05%"
"Oct 13, 2020","1.0012","1.0016","1.0021","1.0009","35.98M","-0.03%"
"Oct 14, 2020","1.0013","1.0012","1.0018","1.0009","38.13M","0.01%"
"Oct 15, 2020","1.0009","1.0012","1.0019","1.0007","36.18M","-0.04%"
"Oct 16, 2020","1.0010","1.0010","1.0016","1.0006","28.86M","0.01%"
"Oct 17, 2020","1.0009","1.0009","1.0016","1.0007","11.15M","-0.01%"
"Oct 18, 2020","1.0010","1.0009","1.0014","1.0007","11.39M","0.01%"
"Oct 19, 2020","1.0008","1.0010","1.0015","1.0004","35.72M","-0.02%"
"Oct 20, 2020","1.0011","1.0008","1.0014","1.0005","37.02M","0.03%"
"Oct 21, 2020","1.0019","1.0011","1.0022","1.0006","47.20M","0.08%"
"Oct 22, 2020","1.0010","1.0019","1.0021","1.0008","39.17M","-0.09%"
"Oct 23, 2020","1.0007","1.0011","1.0015","1.0004","29.15M","-0.03%"
"Oct 24, 2020","1.0009","1.0007","1.0014","1.0004","15.48M","0.02%"
"Oct 25, 2020","1.0006","1.0009","1.0014","1.0006","18.62M","-0.03%"
"Oct 26, 2020","1.0009","1.0005","1.0013","1.0003","30.64M","0.03%"
"Oct 27, 2020","1.0003","1.0009","1.0010","1.0002","37.58M","-0.06%"
